,zipcode,routing_file,label
2503,62031,Y17--B-21-CA-x14-C5,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062423-1.pdf
2504,62032,Y17--B-21-CA-x14-C5,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10063080-1.pdf
2505,62034,Y17--B-21-CA-x14-C5,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062424-1.pdf
2506,62035,Y17--B-21-CA-x14-C5,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046764-1.pdf
2507,62036,Y17--B-21-CA-x14-C5,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062425-1.pdf
2508,62038,Y17--B-21-CA-x14-C5,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10038133-1.pdf
2509,62039,Y17--B-21-CA-x14-C5,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046765-1.pdf
2510,62100,Y19--B-24-MA-x14-C7,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062426-1.pdf
2511,61010,Y19--A-MIX-6-x14-C7,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062427-1.pdf
2512,61011,Y19--A-10-PE-x14-C7,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029378-1.pdf
2513,61012,Y19--A-10-PE-x14-C7,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029379-1.pdf
2514,61013,Y17--A-17-MA-x14-C5,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011656-1.pdf
2515,61014,Y17--A-17-MA-x14-C5,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10039117-1.pdf
2516,61020,Y17--A-MIX-6-x14-C5,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062428-1.pdf
2517,61021,Y17--A-17-MA-x14-C5,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062429-1.pdf
2518,61022,Y19--A-10-PE-x14-C7,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011657-1.pdf
2519,61023,Y17--A-17-MA-x14-C5,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062430-1.pdf
2520,61024,Y19--A-10-PE-x14-C7,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029380-1.pdf
2521,61025,Y19--A-10-PE-x14-C7,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10014448-1.pdf
2522,61026,Y17--A-MIX-6-x14-C5,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062431-1.pdf
2523,61028,Y17--A-9-FER-x14-C5,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062432-1.pdf
2524,61029,Y17--A-9-FER-x14-C5,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046766-1.pdf
2525,61030,Y19--B-MIX-6-x14-C7,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062433-1.pdf
2526,61032,Y19--B27oB40-x14-C7,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062434-1.pdf
2527,61033,Y17--B35-FER-x14-C5,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029381-1.pdf
2528,61034,Y17--B35-FER-x14-C5,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029382-1.pdf
2529,61036,Y19--B-27-FA-x14-C7,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10016081-1.pdf
2530,61037,Y19--B-27-FA-x14-C7,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046767-1.pdf
2531,61038,Y19--B-27-FA-x14-C7,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062435-1.pdf
2532,61039,Y19--B-27-FA-x14-C7,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062436-1.pdf
2533,61040,Y17--AB-MIX--x14-C5,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062437-1.pdf
2534,61041,Y17--B35-FER-x14-C5,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062438-1.pdf
2535,61042,Y17--B35-FER-x14-C5,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062439-1.pdf
2536,61043,Y17--B35-FER-x14-C5,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062440-1.pdf
2537,61044,Y17--B35-FER-x14-C5,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10015186-1.pdf
2538,61045,Y17--B-36-PE-x14-C5,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029383-1.pdf
2539,61046,Y17--B35-FER-x14-C5,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062441-1.pdf
2540,61047,Y17--B-36-PE-x14-C5,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046768-1.pdf
2541,61048,Y17--A19-FER-x14-C5,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011658-1.pdf
2542,61049,Y17--A19-FER-x14-C5,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062442-1.pdf
2543,61121,Y19--A10oB41-x14-C7,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062443-1.pdf
2544,61122,Y19--A10oB41-x14-C7,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029384-1.pdf
2545,86010,Y25--16-L01--17a-A10,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10042214-1.pdf
2546,86011,Y25--16-L01--17a-A10,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029385-1.pdf
2547,86012,Y25--16-L01--17a-A10,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046769-1.pdf
2548,86013,Y25--16-L01--17a-A10,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062444-1.pdf
2549,86014,Y25--16-L01--17a-A10,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046770-1.pdf
2550,86015,Y25--16-L01--17a-A10,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062445-1.pdf
2551,86016,Y25--16-L01--17a-A10,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10063081-1.pdf
2552,86017,Y25--16-L01--17a-A10,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10042725-1.pdf
2553,86018,Y25--16-L01--17a-A10,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046771-1.pdf
2554,86019,Y25--16-L01--17a-A10,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062446-1.pdf
2555,86020,Y25-40-MX-x17a-A10,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062447-1.pdf
2556,86021,Y25--16-L01--17a-A10,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062448-1.pdf
2557,86022,Y25--16-L01--17a-A10,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062449-1.pdf
2558,86023,Y25--16-L01--17a-A10,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10036089-1.pdf
2559,86024,Y25--16-L01--17a-A10,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062450-1.pdf
2560,86025,Y25--16-L01--17a-A10,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029386-1.pdf
2561,86026,Y25--41-L03--17a-A10,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10015187-1.pdf
2562,86027,Y25--16-L01--17a-A10,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011659-1.pdf
2563,86028,Y25--16-L01--17a-A10,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062451-1.pdf
2564,86029,Y25--40-L03--17a-A10,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062452-1.pdf
2565,86030,Y25--41-MX-0-17a-A10,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062453-1.pdf
2566,86031,Y25--32-L02--17a-A10,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062454-1.pdf
2567,86032,Y25--32-L02--17a-A10,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062455-1.pdf
2568,86033,Y25--32-L02--17a-A10,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10041131-1.pdf
2569,86034,Y25--32-L02--17a-A10,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029387-1.pdf
2570,86035,Y25--32-L02--17a-A10,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062456-1.pdf
2571,86036,Y25--32-L02--17a-A10,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062457-1.pdf
2572,86037,Y25--32-L02--17a-A10,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10014449-1.pdf
2573,86038,Y25--32-L02--17a-A10,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062458-1.pdf
2574,86039,Y25--32-L02--17a-A10,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046772-1.pdf
2575,86040,Y25-40-MX-x17a-A10,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10043188-1.pdf
2576,86041,Y25--41-L04--17a-A10,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10038134-1.pdf
2577,86042,Y25--32-L02--17a-A10,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062459-1.pdf
2578,86043,Y25--41-L04--17a-A10,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062460-1.pdf
2579,86044,Y25--41-L04--17a-A10,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10044099-1.pdf
2580,86045,Y25--32-L02--17a-A10,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046773-1.pdf
2581,86046,Y25--32-L02--17a-A10,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062461-1.pdf
2582,86047,Y25--41-L04--17a-A10,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10044100-1.pdf
2583,86048,Y25--16-L01--17a-A10,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062462-1.pdf
2584,86049,Y25--32-L02--17a-A10,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029388-1.pdf
2585,86100,Y25--16-L01--17a-A10,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062463-1.pdf
2586,86070,33-ISERNIA-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062464-1.pdf
2587,86071,33-ISERNIA-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011661-1.pdf
2588,86072,33-ISERNIA-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062465-1.pdf
2589,86073,33-ISERNIA-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10018685-1.pdf
2590,86074,33-ISERNIA-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062466-1.pdf
2591,86075,33-ISERNIA-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029389-1.pdf
2592,86077,33-ISERNIA-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062467-1.pdf
2593,86078,33-ISERNIA-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062468-1.pdf
2594,86079,33-ISERNIA-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062469-1.pdf
2595,86080,86080-MIX-S-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011662-1.pdf
2596,86081,32-AQ-ISE-t2-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10042742-1.pdf
2597,86082,32-AQ-ISE-t2-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062470-1.pdf
2598,86083,32-AQ-ISE-t2-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10030370-1.pdf
2599,86084,33-ISERNIA-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062471-1.pdf
2600,86085,32-AQ-ISE-t2-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046774-1.pdf
2601,86086,32-AQ-ISE-t2-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029390-1.pdf
2602,86087,33-ISERNIA-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062472-1.pdf
2603,86088,32-AQ-ISE-t2-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062473-1.pdf
2604,86089,32-AQ-ISE-t2-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062474-1.pdf
2605,86090,33-ISERNIA-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062475-1.pdf
2606,86091,32-AQ-ISE-t2-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062476-1.pdf
2607,86092,33-ISERNIA-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062477-1.pdf
2608,86093,33-ISERNIA-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029391-1.pdf
2609,86094,32-AQ-ISE-t2-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062478-1.pdf
2610,86095,33-ISERNIA-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10036090-1.pdf
2611,86096,33-ISERNIA-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062479-1.pdf
2612,86097,32-AQ-ISE-t2-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062480-1.pdf
2613,86170,33-ISERNIA-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062481-1.pdf
2614,15010,G-MIX-AL-15010-x6-B2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029392-1.pdf
2615,15011,G-64-ACQUI-TRME-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011663-1.pdf
2616,15012,G-64-ACQUI-TRME-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062482-1.pdf
2617,15013,F-69-AL-CURIS-B-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029393-1.pdf
2618,15015,G-64-ACQUI-TRME-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10040246-1.pdf
2619,15016,G-64-ACQUI-TRME-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062483-1.pdf
2620,15017,G-64-ACQUI-TRME-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029394-1.pdf
2621,15018,G-64-ACQUI-TRME-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062484-1.pdf
2622,15019,G-64-ACQUI-TRME-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062485-1.pdf
2623,15020,F-54-CD-MOMBLLO-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046775-1.pdf
2624,15021,F-54-MOMBELLALC-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062486-1.pdf
2625,15022,F-46-CASTELLO-B-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046776-1.pdf
2626,15023,G-59-SOLERO-ERO-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011664-1.pdf
2627,15024,F-46-CASTELLAZ-x6-B2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10038135-1.pdf
2628,15025,F-54-CD-MOMBLLO-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062487-1.pdf
2629,15026,F-USCITA-69-x6-B2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011665-1.pdf
2630,15027,F-54-MOMBELLALC-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046777-1.pdf
2631,15028,G-59-SOLERO-ERO-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046778-1.pdf
2632,15029,G-59-SOLERO-ERO-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062488-1.pdf
2633,15030,F-MIX-AL-15030-x6-B2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10067062-1.pdf
2634,15031,F-54-CD-MOMBLLO-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062489-1.pdf
2635,15032,G-68-CASALE-ONF-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029395-1.pdf
2636,15033,G-68-CASALE-ONF-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10014450-1.pdf
2637,15034,F-54-MOMBELLALC-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029396-1.pdf
2638,15035,G-68-CASALE-ONF-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062490-1.pdf
2639,15036,G-65-VALENZANZA-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062491-1.pdf
2640,15037,F-56-SSALVATE-M-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062492-1.pdf
2641,15038,G-68-CASALE-ONF-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011666-1.pdf
2642,15039,F-54-MOMBELLALC-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10040247-1.pdf
2643,15040,F-MIX-AL-15040-x6-B2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029397-1.pdf
2644,15041,G-68-CASALE-ONF-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029398-1.pdf
2645,15042,G-65-VALENZANZA-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10044101-1.pdf
2646,15043,G-59-SOLERO-ERO-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011667-1.pdf
2647,15044,G-59-SOLERO-ERO-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062493-1.pdf
2648,15045,F-52-CASTELNO-S-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10038136-1.pdf
2649,15046,F-56-SSALVATE-M-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10040248-1.pdf
2650,15047,F-52-CASTELNO-S-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046779-1.pdf
2651,15048,G-65-VALENZANZA-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10009346-1.pdf
2652,15049,G-68-CASALE-ONF-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062494-1.pdf
2653,15050,F-MIX-AL-15050-x6-B2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10005634-1.pdf
2654,15051,G-66-TORTONA-x6-B2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062495-1.pdf
2655,15052,G-66-TORTONAONA-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10063082-1.pdf
2656,15053,F-52-CASTELNO-S-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062496-1.pdf
2657,15054,G-66-TORTONA-x6-F2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062497-1.pdf
2658,15055,G-66-TORTONA-x6-B2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062498-1.pdf
2659,15056,G-66-TORTONA-x6-F2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10044102-1.pdf
2660,15057,G-66-TORTONAONA-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062499-1.pdf
2661,15058,G-66-TORTONA-x6-B2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062500-1.pdf
2662,15059,G-61-VOLPEDOEDO-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029399-1.pdf
2663,15060,F-MIX-AL-15060-x6-B2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10039118-1.pdf
2664,15061,F-53-GAVI-x6AVI-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046780-1.pdf
2665,15062,G-67-NOVI-LIURE-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062501-1.pdf
2666,15063,F-58-SERRAVA-SC-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10041132-1.pdf
2667,15064,G-67-NOVI-LIURE-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062502-1.pdf
2668,15065,G-67-NOVI-LIURE-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046781-1.pdf
2669,15066,F-53-GAVI-x6AVI-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029400-1.pdf
2670,15067,G-67-NOVI-LIURE-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011668-1.pdf
2671,15068,G-67-NOVI-LIURE-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062503-1.pdf
2672,15069,F-58-SERRAVA-SC-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062504-1.pdf
2673,15070,F-MIX-AL-15070-x6-B2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062505-1.pdf
2674,15071,G-63-OVADA-xADA-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046782-1.pdf
2675,15072,F-46-CASTELLO-B-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046783-1.pdf
2676,15073,F-46-CASTELLO-B-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062506-1.pdf
2677,15074,G-63-OVADA-xADA-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062507-1.pdf
2678,15075,G-63-OVADA-xADA-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029401-1.pdf
2679,15076,G-63-OVADA-xADA-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029402-1.pdf
2680,15077,G-63-OVADA-xADA-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10041293-1.pdf
2681,15078,G-63-OVADA-xADA-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029403-1.pdf
2682,15079,G-64-ACQUI-TRME-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062508-1.pdf
2683,15121,F-49-ALESSANA-C-x6-,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062509-1.pdf
2684,15122,F-MIX-15122-x6-B2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062510-1.pdf
2685,14010,Y32--MIX-AT---x5-E5a,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062511-1.pdf
2686,14011,C-VILLAFRA-47-x5-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062512-1.pdf
2687,14012,C-VILLAFRA-47-x5-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10042215-1.pdf
2688,14013,C-VILLAFRA-47-x5-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10030371-1.pdf
2689,14014,C-VILLAFRA-47-x5-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062513-1.pdf
2690,14015,C-VILLAFRA-47-x5-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011669-1.pdf
2691,14016,C-VILLAFRA-47-x5-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062514-1.pdf
2692,14017,C-VILLAFRA-47-x5-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10043429-1.pdf
2693,14018,C-VILLAFRA-47-x5-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062515-1.pdf
2694,14019,C-VILLAFRA-47-x5-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062516-1.pdf
2695,14020,Y32--MIX-AT---x5-E5a,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062517-1.pdf
2696,14021,C-VILLAFRA-47-x5-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10064106-1.pdf
2697,14022,C-VILLAFRA-47-x5-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046784-1.pdf
2698,14023,C-VILLAFRA-47-x5-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046785-1.pdf
2699,14024,C-VILLAFRA-47-x5-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062518-1.pdf
2700,14025,C-VILLAFRA-47-x5-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062519-1.pdf
2701,14026,C-VILLAFRA-47-x5-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046786-1.pdf
2702,14030,C-ASTI-CIT-48-x5-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10002483-1.pdf
2703,14031,C-ASTI-CIT-48-x5-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046787-1.pdf
2704,14032,C-ASTI-CIT-48-x5-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029404-1.pdf
2705,14033,C-ASTI-CIT-48-x5-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10005282-1.pdf
2706,14034,C-ASTI-CIT-48-x5-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10067063-1.pdf
2707,14035,C-ASTI-CIT-48-x5-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062520-1.pdf
2708,14036,C-ASTI-CIT-48-x5-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062521-1.pdf
2709,14037,C-ASTI-CIT-48-x5-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062522-1.pdf
2710,14039,C-ASTI-CIT-48-x5-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062523-1.pdf
2711,14040,Y32--MIX-AT---x5-E5a,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062524-1.pdf
2712,14041,C-CANELLI--46-x5-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046788-1.pdf
2713,14042,C-CANELLI--46-x5-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062525-1.pdf
2714,14043,C-CANELLI--46-x5-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062526-1.pdf
2715,14044,C-CANELLI--46-x5-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046789-1.pdf
2716,14045,C-CANELLI--46-x5-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062527-1.pdf
2717,14046,C-CANELLI--46-x5-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062528-1.pdf
2718,14047,C-CANELLI--46-x5-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062530-1.pdf
2719,14048,C-CANELLI--46-x5-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046790-1.pdf
2720,14049,C-CANELLI--46-x5-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046791-1.pdf
2721,14050,C-CANELLI--46-x5-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062531-1.pdf
